temperature_celsius,humidity_percent,pressure_hpa,wind_speed_kmh,precipitation_mm,solar_radiation_wm2,soil_moisture_percent,air_quality_index,noise_level_db,traffic_count
30.0,73.2,1165.0,81.7,48.0,0.0,100.0,0.0,-2073.5,45883.0
24.9,62.4,850.0,-71.3,0.0,3747.0,0.0,5018.0,2029.9,0.0
23.7,55.2,1014.0,12.8,6.4,325.0,35.5,0.0,-26.0,1841.0
26.4,64.5,963.0,-16.0,0.0,1635.0,0.0,889.0,379.8,0.0
25.8,62.0,1210.0,108.3,63.8,0.0,100.0,0.0,-1227.9,29816.0
17.4,35.8,1076.0,48.4,27.9,0.0,91.8,4159.0,1669.9,0.0
20.8,48.0,898.0,-43.5,0.0,2508.0,0.0,271.0,121.7,0.0
26.2,61.9,908.0,-43.5,0.0,2691.0,0.0,4516.0,1828.6,0.0
28.6,72.7,1063.0,32.2,18.0,0.0,66.1,2815.0,1152.7,0.0
32.0,80.4,1031.0,12.4,6.1,702.0,34.7,0.0,-1267.2,26994.0
24.9,58.8,909.0,-41.4,0.0,2571.0,0.0,3042.0,1236.6,0.0
21.5,47.5,1182.0,97.7,58.2,0.0,100.0,3719.0,1498.3,0.0
29.3,68.9,954.0,-23.9,0.0,1974.0,0.0,2743.0,1123.5,0.0
28.5,72.8,1032.0,15.8,8.5,462.0,38.6,0.0,-322.2,8125.0
20.5,43.6,1049.0,33.9,18.7,0.0,65.2,303.0,131.8,0.0
27.4,70.7,1022.0,11.9,6.3,552.0,32.4,1571.0,655.3,0.0
24.6,53.5,1123.0,66.0,38.4,0.0,100.0,3364.0,1362.8,0.0
29.6,72.5,1194.0,95.2,57.1,0.0,100.0,0.0,-997.1,24864.0
27.7,70.1,1073.0,35.7,20.3,0.0,72.7,0.0,-832.3,19129.0
18.2,41.1,960.0,-10.7,0.0,1034.0,0.0,0.0,-368.6,7626.0
29.5,74.4,1033.0,16.4,8.1,470.0,40.3,1875.0,779.1,0.0
22.2,51.4,963.0,-11.1,0.0,1228.0,0.0,0.0,-825.7,16811.0
22.8,57.8,958.0,-15.5,0.0,1515.0,0.0,0.0,-371.6,7647.0
24.0,55.3,915.0,-35.8,0.0,2273.0,0.0,201.0,96.2,0.0
20.0,44.1,951.0,-15.0,0.0,1349.0,0.0,4603.0,1850.4,0.0
20.0,44.4,1094.0,55.4,32.5,0.0,100.0,1504.0,612.4,0.0
23.8,56.8,970.0,-9.0,0.0,1199.0,0.1,130.0,72.5,0.0
25.7,61.4,895.0,-50.0,0.0,2958.0,0.0,667.0,286.3,0.0
25.8,66.2,1148.0,77.0,45.4,0.0,100.0,478.0,213.2,0.0
29.2,70.7,1140.0,69.6,41.0,0.0,100.0,1810.0,753.3,0.0
25.2,62.7,1110.0,58.9,34.7,0.0,100.0,1236.0,514.1,0.0
24.1,56.4,903.0,-43.7,0.0,2636.0,0.0,4208.0,1702.0,0.0
27.4,65.8,1062.0,31.7,18.0,0.0,65.5,0.0,-418.9,10634.0
25.7,60.8,1113.0,59.9,34.9,0.0,100.0,2206.0,902.6,0.0
16.1,31.9,884.0,-46.2,0.0,2467.0,0.0,0.0,-259.1,3916.0
16.2,33.9,1117.0,70.6,41.1,0.0,100.0,0.0,-320.1,9814.0
30.8,77.8,1040.0,17.3,9.5,448.0,41.2,0.0,-490.9,11642.0
22.4,54.8,883.0,-51.0,0.0,2847.0,0.0,0.0,-975.5,18301.0
23.1,54.9,1113.0,61.8,35.5,0.0,100.0,6446.0,2598.2,0.0
26.9,67.5,1067.0,35.6,20.3,0.0,70.0,1742.0,722.3,0.0
24.1,52.5,989.0,-0.3,0.0,808.0,13.3,1152.0,474.3,0.0
24.2,54.5,899.0,-45.3,0.0,2655.0,0.0,0.0,-326.0,5551.0
24.8,59.2,1068.0,36.2,20.9,0.0,73.3,0.0,-948.8,21316.0
15.9,29.2,1064.0,44.0,25.2,0.0,85.5,2344.0,941.9,0.0
25.8,59.1,897.0,-48.2,0.0,2805.0,0.0,3109.0,1262.9,0.0
28.1,65.4,920.0,-38.2,0.0,2501.0,0.0,0.0,-313.1,5732.0
18.3,41.2,866.0,-56.3,0.0,2875.0,0.0,3973.0,1597.1,0.0
25.7,63.9,1037.0,19.1,11.1,154.0,46.6,577.0,252.2,0.0
26.5,61.9,1161.0,82.2,48.5,0.0,100.0,0.0,-1310.9,30478.0
23.5,58.0,1078.0,43.9,25.4,0.0,86.8,350.0,157.8,0.0
18.3,36.7,1011.0,15.6,8.6,2.0,41.0,0.0,-598.1,13283.0
25.1,60.0,896.0,-48.6,0.0,2861.0,0.0,3715.0,1508.1,0.0
22.2,51.4,889.0,-48.9,0.0,2705.0,0.0,3357.0,1354.6,0.0
20.5,46.9,1258.0,137.5,81.5,0.0,100.0,0.0,-526.9,16780.0
24.2,56.0,918.0,-36.6,0.0,2281.0,0.0,0.0,-176.8,2888.0
21.0,50.2,1051.0,33.3,18.3,0.0,67.2,0.0,-1169.0,25441.0
26.6,61.7,1109.0,57.0,32.5,0.0,100.0,515.0,229.1,0.0
27.8,68.5,988.0,-6.2,0.0,1228.0,5.3,0.0,-616.8,13191.0
34.0,86.0,862.0,-73.9,0.0,4163.0,0.0,459.0,220.6,0.0
21.0,48.4,822.0,-80.1,0.0,3921.0,0.0,0.0,-387.1,5255.0
29.9,76.0,1034.0,16.4,8.1,506.0,37.9,0.0,-488.8,11504.0
25.3,61.0,1099.0,53.3,30.7,0.0,97.8,4630.0,1872.4,0.0
19.5,43.8,1000.0,7.8,4.4,333.0,30.1,3852.0,1549.8,0.0
21.9,49.3,1205.0,111.0,64.7,0.0,100.0,1586.0,645.8,0.0
17.7,39.2,978.0,-1.2,0.0,627.0,15.1,0.0,-377.3,8156.0
25.9,63.3,955.0,-20.3,0.0,1771.0,0.0,4739.0,1917.0,0.0
25.5,59.7,1038.0,22.7,12.8,0.0,50.7,253.0,119.8,0.0
35.0,91.7,1249.0,117.4,69.6,0.0,100.0,0.0,-442.1,14851.0
27.1,67.1,1045.0,22.8,12.2,84.0,48.1,0.0,-1093.8,23771.0
21.4,47.7,867.0,-58.5,0.0,3113.0,0.0,2309.0,938.5,0.0
21.5,48.5,975.0,-5.6,0.0,1007.0,7.1,0.0,-985.0,20278.0
23.6,54.6,772.0,-108.1,0.0,5115.0,0.0,2819.0,1144.1,0.0
20.6,47.7,1104.0,59.6,34.9,0.0,100.0,0.0,-504.1,13207.0
26.3,62.7,1057.0,31.3,16.9,0.0,62.2,0.0,-584.0,13817.0
26.0,63.6,1012.0,8.1,3.2,654.0,26.0,0.0,-2279.2,46806.0
31.8,77.6,1021.0,7.9,4.7,826.0,29.2,1264.0,538.3,0.0
30.5,76.8,949.0,-27.7,0.0,2207.0,0.0,0.0,-3083.7,61623.0
27.2,66.1,1142.0,72.0,41.8,0.0,100.0,0.0,-1117.8,26193.0
23.9,58.3,933.0,-30.3,0.0,2052.0,0.0,1068.0,445.5,0.0
27.5,69.9,1080.0,40.8,23.3,0.0,79.1,5678.0,2297.1,0.0
29.5,73.9,956.0,-22.9,0.0,1997.0,0.0,0.0,-1476.3,29674.0
25.1,58.3,1051.0,29.6,16.9,0.0,59.9,0.0,-792.0,17943.0
35.1,91.9,892.0,-60.6,0.0,3751.0,0.0,0.0,-1796.1,34805.0
16.3,30.8,1139.0,81.3,47.9,0.0,100.0,0.0,-490.2,13613.0
17.4,36.0,932.0,-22.1,0.0,1524.0,0.0,1666.0,671.5,0.0
29.2,75.1,936.0,-33.4,0.0,2410.0,0.0,4045.0,1649.0,0.0
19.0,41.0,1104.0,62.1,35.6,0.0,100.0,0.0,-28.8,3626.0
22.5,51.9,1141.0,76.8,45.0,0.0,100.0,3318.0,1339.8,0.0
25.6,64.3,915.0,-41.3,0.0,2532.0,0.0,1389.0,579.0,0.0
31.2,79.3,1203.0,99.4,58.0,0.0,100.0,1805.0,751.3,0.0
26.4,63.4,961.0,-17.5,0.0,1601.0,0.0,0.0,-3079.5,61829.0
33.6,82.7,1090.0,38.8,22.4,0.0,77.7,568.0,261.6,0.0
27.6,66.0,1209.0,105.7,61.9,0.0,100.0,0.0,-738.7,19982.0
22.3,51.4,1148.0,78.7,46.4,0.0,100.0,1970.0,807.5,0.0
30.5,75.0,949.0,-27.0,0.0,2200.0,0.0,0.0,-84.4,1682.0
22.9,53.4,1151.0,81.0,47.9,0.0,100.0,0.0,-1417.3,32344.0
26.4,62.9,811.0,-92.0,0.0,4692.0,0.0,397.0,181.3,0.0
20.9,51.6,897.0,-44.3,0.0,2487.0,0.0,0.0,-369.3,6354.0
24.6,58.1,1036.0,22.8,12.8,0.0,51.9,158.0,80.9,161.0
26.6,67.3,1029.0,16.8,9.5,271.0,42.0,0.0,-1326.7,28138.0
25.7,64.0,1056.0,30.7,17.4,0.0,64.3,1429.0,592.4,0.0
29.1,73.7,887.0,-57.4,0.0,3365.0,0.0,4543.0,1848.2,0.0
23.7,56.8,1018.0,13.4,7.1,323.0,35.7,2282.0,931.3,0.0
20.1,45.4,777.0,-104.0,0.0,4867.0,0.0,1430.0,582.3,0.0
29.1,69.6,998.0,-0.4,0.0,1113.0,9.8,0.0,-975.5,20487.0
21.6,50.2,966.0,-10.1,0.0,1186.0,0.0,3264.0,1317.0,0.0
28.3,70.1,1003.0,1.5,0.0,981.0,15.5,0.0,-1306.8,27253.0
23.5,58.0,999.0,3.2,0.8,770.0,18.7,873.0,367.1,0.0
20.6,49.5,958.0,-14.7,0.0,1365.0,0.0,0.0,-1677.1,33655.0
35.2,89.1,1118.0,52.3,30.2,0.0,96.3,0.0,-312.2,9596.0
27.2,64.3,1142.0,72.6,42.8,0.0,100.0,0.0,-586.4,15631.0
23.6,54.4,1004.0,6.9,3.0,577.0,27.1,334.0,152.9,0.0
16.5,32.7,879.0,-48.6,0.0,2510.0,0.0,2407.0,965.8,0.0
19.5,46.0,957.0,-12.4,0.0,1213.0,0.0,0.0,-131.7,2825.0
18.3,45.2,934.0,-23.6,0.0,1585.0,0.0,0.0,-82.4,1357.0
25.1,59.7,970.0,-12.5,0.0,1472.0,0.0,3182.0,1292.2,0.0
14.9,32.3,997.0,11.0,5.8,53.0,32.0,1495.0,599.9,0.0
30.1,72.7,1056.0,25.7,14.6,45.0,55.8,3831.0,1561.2,0.0
31.4,78.5,1009.0,0.7,0.0,1119.0,17.7,3019.0,1239.5,0.0
29.7,71.9,870.0,-65.8,0.0,3704.0,0.0,1516.0,633.9,0.0
25.4,61.0,865.0,-63.5,0.0,3479.0,0.0,0.0,-59.8,0.0
33.5,84.9,1110.0,51.1,29.8,0.0,95.3,0.0,-73.0,4713.0
21.7,51.9,1055.0,32.9,19.3,0.0,66.5,0.0,-156.6,5265.0
28.2,70.8,1006.0,2.8,0.6,902.0,19.9,0.0,-1787.9,36903.0
21.3,49.7,946.0,-19.3,0.0,1518.0,0.0,1898.0,772.5,0.0
17.0,34.3,868.0,-55.5,0.0,2803.0,0.0,788.0,319.4,0.0
18.8,44.0,1060.0,40.2,23.5,0.0,77.6,3491.0,1404.7,0.0
23.8,57.2,1039.0,23.7,13.1,0.0,50.4,0.0,-155.5,4878.0
29.2,69.2,988.0,-5.7,0.0,1269.0,4.5,0.0,-584.9,12492.0
21.9,49.9,911.0,-38.1,0.0,2255.0,0.0,0.0,-228.6,3778.0
24.9,59.6,1048.0,28.1,15.5,0.0,57.7,905.0,380.7,0.0
26.6,64.8,1051.0,28.2,15.1,0.0,56.7,1152.0,485.2,0.0
32.2,84.1,1049.0,19.0,10.9,424.0,45.4,2064.0,862.5,0.0
26.4,67.4,1086.0,44.3,26.1,0.0,86.0,0.0,-828.3,19354.0
23.0,51.6,952.0,-17.3,0.0,1527.0,0.0,85.0,47.8,0.0
9.1,14.2,850.0,-55.7,0.0,2528.0,0.0,0.0,-713.9,12332.0
28.9,72.3,1022.0,11.6,5.3,560.0,31.6,0.0,-1168.0,24882.0
19.3,46.6,964.0,-10.7,0.0,1136.0,0.0,0.0,-758.8,15555.0
21.6,46.8,1056.0,35.6,20.8,0.0,70.8,0.0,-145.6,5100.0
21.2,48.0,752.0,-117.0,0.0,5397.0,0.0,1444.0,588.3,0.0
23.9,57.4,1016.0,12.4,6.8,392.0,34.1,0.0,-1886.1,39080.0
17.7,41.2,1037.0,29.8,16.5,0.0,61.5,0.0,-799.6,17865.0
18.7,36.5,956.0,-13.0,0.0,1121.0,0.0,0.0,-1149.5,23159.0
24.2,57.3,1134.0,71.5,41.8,0.0,100.0,732.0,314.8,0.0
21.4,50.1,811.0,-85.8,0.0,4189.0,0.0,0.0,-699.9,11311.0
32.1,80.2,1132.0,63.6,37.7,0.0,100.0,0.0,-1076.4,25202.0
10.0,15.5,1071.0,53.3,31.0,0.0,99.5,3090.0,1226.7,0.0
27.2,65.1,888.0,-53.2,0.0,3130.0,0.0,0.0,-896.5,16741.0
28.0,64.6,972.0,-12.2,0.0,1490.0,0.0,3718.0,1511.3,0.0
23.9,54.9,1058.0,35.4,20.1,0.0,69.9,0.0,-1276.5,27784.0
27.3,67.6,988.0,-4.7,0.0,1146.0,4.6,3637.0,1479.5,0.0
21.4,46.9,1110.0,62.5,36.8,0.0,100.0,0.0,-554.4,14378.0
24.8,62.6,1038.0,22.0,12.1,43.0,49.6,0.0,-1864.6,39096.0
16.0,32.9,961.0,-6.5,0.0,779.0,4.8,0.0,-723.3,14771.0
26.6,65.6,1124.0,63.1,37.4,0.0,100.0,3558.0,1444.6,0.0
28.7,70.5,1187.0,93.3,54.8,0.0,100.0,2712.0,1114.5,0.0
34.1,87.9,813.0,-98.2,0.0,5177.0,0.0,0.0,-1185.5,21040.0
24.3,58.8,1039.0,23.5,13.4,0.0,52.6,0.0,-757.3,16973.0
29.0,74.0,1117.0,57.3,33.8,0.0,100.0,328.0,157.9,213.0
27.1,66.2,1290.0,146.7,86.7,0.0,100.0,4272.0,1733.9,0.0
25.5,58.1,996.0,1.9,0.1,828.0,13.6,0.0,-240.0,5740.0
18.2,40.9,914.0,-32.3,0.0,1925.0,0.0,3283.0,1315.7,0.0
29.5,73.9,950.0,-25.2,0.0,2133.0,0.0,2923.0,1198.6,0.0
27.7,65.2,981.0,-9.1,0.0,1337.0,1.3,0.0,-306.5,6787.0
28.6,70.0,912.0,-44.0,0.0,2772.0,0.0,0.0,-791.4,15096.0
22.4,51.2,840.0,-72.7,0.0,3742.0,0.0,1778.0,725.6,0.0
32.1,84.2,1094.0,42.5,23.9,0.0,81.4,0.0,-1508.1,33037.0
20.3,47.4,871.0,-55.8,0.0,2933.0,0.0,1418.0,576.8,0.0
28.7,70.4,1123.0,62.2,36.4,0.0,100.0,0.0,-456.7,12610.0
31.8,79.9,1089.0,42.7,24.5,0.0,80.7,660.0,296.6,0.0
26.6,65.0,796.0,-100.0,0.0,5002.0,0.0,3220.0,1313.0,0.0
30.0,73.5,937.0,-32.6,0.0,2353.0,0.0,0.0,-998.3,19749.0
27.9,67.3,1010.0,5.7,2.7,799.0,24.4,4327.0,1755.8,0.0
23.7,55.0,840.0,-75.3,0.0,3816.0,0.0,234.0,111.4,0.0
24.6,50.6,967.0,-11.5,0.0,1328.0,0.0,3720.0,1503.9,0.0
15.9,32.7,890.0,-43.1,0.0,2274.0,0.0,2165.0,865.4,0.0
20.0,46.9,898.0,-42.5,0.0,2414.0,0.0,1382.0,565.6,0.0
28.5,69.8,1029.0,15.4,8.1,424.0,37.9,3933.0,1598.0,0.0
27.6,68.1,1129.0,65.3,37.7,0.0,100.0,2871.0,1173.1,0.0
22.6,50.9,1013.0,12.9,5.7,275.0,34.8,2424.0,985.2,0.0
28.3,67.2,938.0,-32.2,0.0,2228.0,0.0,0.0,-1614.8,32137.0
17.0,34.9,1080.0,52.4,30.8,0.0,98.6,3676.0,1471.3,0.0
17.6,35.3,1113.0,67.4,39.9,0.0,100.0,0.0,-790.1,19065.0
25.5,63.2,1024.0,14.1,7.3,364.0,34.9,374.0,172.7,0.0
22.3,52.1,1025.0,18.3,9.9,61.0,42.4,5028.0,2026.3,0.0
30.3,75.6,989.0,-6.0,0.0,1347.0,4.2,491.0,226.8,0.0
34.2,84.6,1172.0,82.2,48.0,0.0,100.0,0.0,-1579.1,36040.0
27.9,64.2,881.0,-57.2,0.0,3294.0,0.0,945.0,402.7,0.0
21.5,49.3,994.0,3.8,1.3,632.0,20.4,2687.0,1087.0,0.0
29.5,71.3,879.0,-61.1,0.0,3555.0,0.0,3055.0,1250.9,0.0
21.6,51.5,958.0,-15.2,0.0,1381.0,0.0,0.0,-576.3,11722.0
28.3,70.6,920.0,-37.9,0.0,2537.0,0.0,3640.0,1482.3,0.0
26.9,63.3,1109.0,56.3,33.1,0.0,100.0,0.0,-2171.8,46619.0
31.1,78.4,985.0,-10.6,0.0,1464.0,0.0,1329.0,561.5,0.0
23.2,53.4,943.0,-23.2,0.0,1713.0,0.0,0.0,-808.1,16044.0
19.0,43.4,1124.0,71.0,41.4,0.0,100.0,0.0,-930.2,22108.0
24.0,57.2,964.0,-13.9,0.0,1481.0,0.0,2692.0,1095.8,0.0
27.5,63.7,979.0,-9.7,0.0,1418.0,0.0,1619.0,671.2,0.0
28.0,72.4,1021.0,11.3,6.2,622.0,30.8,380.0,179.2,0.0
30.4,75.9,1027.0,11.8,5.9,668.0,33.4,0.0,-1437.2,30341.0
24.9,59.5,967.0,-11.1,0.0,1396.0,0.0,2959.0,1204.4,0.0
25.4,61.2,961.0,-16.6,0.0,1604.0,0.0,242.0,120.9,0.0
25.1,60.1,1147.0,76.7,45.0,0.0,100.0,1101.0,461.0,0.0
22.5,55.1,782.0,-102.8,0.0,4903.0,0.0,800.0,336.1,0.0
20.0,44.9,1081.0,48.3,28.3,0.0,90.5,2357.0,953.2,0.0
18.9,42.5,984.0,0.5,0.0,626.0,14.6,0.0,-993.8,20559.0
26.1,62.0,1095.0,49.2,28.7,0.0,94.1,0.0,-1715.0,37262.0
21.6,51.7,1027.0,20.6,11.4,0.0,45.3,4423.0,1781.0,0.0
13.7,28.9,996.0,12.1,7.0,0.0,34.0,0.0,-493.3,10858.0
27.0,67.1,997.0,-0.7,0.0,1034.0,11.4,0.0,-1264.3,26221.0
24.4,57.0,1037.0,22.1,12.2,28.0,48.5,5150.0,2079.3,0.0
32.8,83.3,1053.0,23.4,12.9,306.0,48.8,2126.0,886.2,0.0
24.1,57.1,978.0,-5.5,0.0,1114.0,4.4,0.0,-870.2,18050.0
17.7,37.2,892.0,-44.5,0.0,2324.0,0.0,1789.0,722.1,0.0
12.1,23.3,983.0,8.3,3.0,120.0,26.0,0.0,-263.0,6004.0
24.6,55.8,910.0,-40.6,0.0,2514.0,0.0,2425.0,989.0,0.0
18.1,39.3,1115.0,68.8,39.6,0.0,100.0,0.0,-1125.7,25868.0
21.8,47.1,970.0,-7.2,0.0,1027.0,1.5,1718.0,698.3,0.0
27.9,65.2,867.0,-65.9,0.0,3640.0,0.0,889.0,381.0,0.0
30.5,76.3,1019.0,6.7,3.5,856.0,27.1,0.0,-3.8,1505.0
19.8,44.4,1026.0,21.8,11.8,0.0,47.8,0.0,-531.4,12188.0
33.0,82.2,1001.0,-4.1,0.0,1347.0,7.6,0.0,-435.5,9791.0
22.6,51.1,936.0,-25.9,0.0,1820.0,0.0,0.0,4.2,0.0
27.6,67.9,1121.0,60.5,35.6,0.0,100.0,1651.0,686.0,0.0
28.9,72.7,1087.0,43.0,24.7,0.0,82.3,0.0,-143.6,5685.0
29.4,72.8,867.0,-67.7,0.0,3809.0,0.0,2559.0,1051.9,0.0
18.0,34.3,1000.0,11.0,5.8,158.0,34.1,0.0,-215.0,5338.0
29.8,72.4,1188.0,92.6,53.9,0.0,100.0,2611.0,1075.3,0.0
31.9,84.7,890.0,-58.6,0.0,3542.0,0.0,0.0,-114.8,1088.0
25.7,60.5,1043.0,26.3,14.3,0.0,55.4,0.0,-65.1,3249.0
27.4,67.4,1185.0,93.2,55.4,0.0,100.0,488.0,219.3,318.0
20.6,47.9,833.0,-76.4,0.0,3777.0,0.0,0.0,-682.3,11344.0
34.4,90.7,1152.0,68.6,40.0,0.0,100.0,0.0,-436.9,12822.0
25.6,63.8,887.0,-53.7,0.0,3106.0,0.0,2925.0,1190.5,0.0
19.5,46.6,1080.0,48.0,28.1,0.0,91.6,0.0,-1125.1,25105.0
35.7,93.5,1056.0,20.8,11.1,583.0,46.0,0.0,-109.8,4383.0
30.7,75.8,799.0,-101.4,0.0,5185.0,0.0,2594.0,1067.7,0.0
25.3,59.4,1079.0,43.9,24.8,0.0,82.9,0.0,-357.7,9780.0
24.1,57.7,1041.0,26.1,13.7,0.0,52.7,0.0,-42.7,2734.0
24.7,59.7,878.0,-56.7,0.0,3202.0,0.0,2273.0,928.8,0.0
10.1,13.1,878.0,-41.4,0.0,1886.0,0.0,0.0,-1009.7,18801.0
32.0,78.7,1088.0,41.1,23.0,0.0,80.9,162.0,97.4,832.0
14.6,29.8,961.0,-5.8,0.0,727.0,6.2,5656.0,2263.2,0.0
27.8,69.9,1061.0,32.4,18.0,0.0,62.8,0.0,-582.9,13936.0
25.8,61.9,995.0,1.2,0.0,931.0,14.7,0.0,-36.0,1630.0
18.4,43.8,991.0,6.0,2.5,387.0,23.5,0.0,-580.3,12502.0
25.6,60.7,943.0,-25.2,0.0,1913.0,0.0,6715.0,2705.4,0.0
27.9,68.1,1265.0,133.2,78.8,0.0,100.0,0.0,-944.9,25239.0
31.9,83.9,1070.0,30.7,17.4,0.0,63.0,3261.0,1337.9,0.0
25.1,60.5,953.0,-20.2,0.0,1775.0,0.0,1601.0,661.7,0.0
22.0,49.9,732.0,-127.5,0.0,5818.0,0.0,3093.0,1250.5,0.0
24.7,56.3,1168.0,88.8,52.1,0.0,100.0,3109.0,1262.4,0.0
24.9,58.1,1051.0,27.9,16.1,0.0,60.5,2074.0,847.5,0.0
26.3,60.9,999.0,2.0,0.3,853.0,15.0,0.0,-703.2,15082.0
21.9,52.2,1168.0,90.6,53.5,0.0,100.0,0.0,-136.3,7159.0
24.7,57.3,1099.0,53.5,30.8,0.0,99.6,0.0,-991.9,22903.0
28.9,68.6,994.0,-3.8,0.0,1194.0,8.2,0.0,-826.2,17485.0
17.5,37.3,1009.0,15.5,8.2,0.0,40.6,4656.0,1867.6,0.0
31.1,81.1,1203.0,98.8,57.9,0.0,100.0,656.0,294.4,0.0
27.2,68.3,887.0,-54.6,0.0,3172.0,0.0,0.0,-47.2,0.0
26.3,63.3,1103.0,53.8,30.6,0.0,100.0,2410.0,986.9,0.0
21.7,48.1,1010.0,11.7,5.6,239.0,32.7,0.0,-799.2,17191.0
27.3,67.0,1111.0,57.3,32.8,0.0,100.0,0.0,-670.1,16679.0
25.8,65.0,911.0,-41.4,0.0,2597.0,0.0,4419.0,1788.4,0.0
24.6,58.8,860.0,-64.7,0.0,3481.0,0.0,94.0,57.6,0.0
22.6,54.1,900.0,-44.2,0.0,2561.0,0.0,0.0,-1141.3,21953.0
29.5,75.4,979.0,-12.3,0.0,1583.0,0.0,0.0,-758.9,15789.0
25.8,63.7,1104.0,55.1,32.1,0.0,100.0,5919.0,2390.0,0.0
37.6,95.0,974.0,-22.1,0.0,2255.0,0.0,2970.0,1232.6,0.0
28.2,69.3,930.0,-35.1,0.0,2447.0,0.0,0.0,-1460.2,28840.0
25.2,59.5,1071.0,38.5,22.1,0.0,74.1,0.0,-664.6,15734.0
30.9,76.5,1015.0,5.1,2.4,947.0,21.3,0.0,-527.8,11871.0
18.0,40.1,861.0,-59.5,0.0,2958.0,0.0,0.0,-686.8,11952.0
25.8,60.7,1048.0,28.3,16.2,0.0,59.1,0.0,-409.4,10206.0
15.5,28.9,1077.0,53.7,30.4,0.0,98.8,1929.0,768.5,0.0
26.5,64.4,871.0,-62.8,0.0,3466.0,0.0,0.0,-1003.0,18534.0
24.8,61.2,903.0,-44.9,0.0,2661.0,0.0,0.0,-682.6,12743.0
20.5,46.5,1081.0,48.5,28.4,0.0,91.8,5502.0,2210.8,0.0
14.8,31.4,1136.0,82.0,48.2,0.0,100.0,0.0,-35.8,4463.0
30.3,74.8,1169.0,81.1,48.6,0.0,100.0,0.0,24.4,3917.0
18.6,37.0,925.0,-26.5,0.0,1728.0,0.0,3225.0,1295.9,0.0
19.2,45.9,868.0,-56.7,0.0,2960.0,0.0,1448.0,586.3,0.0
16.5,32.7,1002.0,14.8,7.6,0.0,36.9,0.0,-1407.0,29223.0
21.7,48.6,939.0,-23.4,0.0,1728.0,0.0,2989.0,1209.0,0.0
26.2,63.7,1120.0,62.3,36.6,0.0,100.0,1012.0,428.9,0.0
26.3,60.9,1131.0,68.7,40.2,0.0,100.0,0.0,-930.6,22270.0
31.1,75.6,1042.0,19.0,10.5,379.0,44.5,0.0,-722.8,16290.0
23.7,55.3,1090.0,50.4,29.2,0.0,93.4,0.0,-2018.8,43189.0
24.0,55.0,1107.0,58.6,33.5,0.0,100.0,466.0,203.2,0.0
14.3,31.5,879.0,-47.6,0.0,2392.0,0.0,0.0,-933.7,17287.0
20.6,43.0,981.0,-0.9,0.0,724.0,9.8,0.0,-972.0,20022.0
29.0,72.7,1000.0,-2.3,0.0,1152.0,11.3,1079.0,461.1,0.0
21.7,49.7,1124.0,68.6,40.0,0.0,100.0,0.0,-1587.8,35256.0
21.8,51.7,918.0,-33.9,0.0,2146.0,0.0,3032.0,1226.2,0.0
28.1,68.5,972.0,-12.6,0.0,1564.0,0.0,0.0,-953.0,19557.0
25.3,61.0,1128.0,66.0,38.3,0.0,100.0,549.0,242.3,0.0
20.3,48.0,1137.0,76.2,44.8,0.0,100.0,0.0,-686.7,17457.0
22.7,52.6,1018.0,14.9,7.5,208.0,37.3,1500.0,615.6,0.0
31.2,81.3,1031.0,12.6,6.4,646.0,34.4,0.0,-1269.4,27094.0
23.1,54.2,1038.0,23.9,12.7,0.0,53.0,3716.0,1502.3,0.0
24.4,55.5,1019.0,14.1,7.5,252.0,38.4,0.0,-426.2,9907.0
22.5,51.8,928.0,-30.6,0.0,2005.0,0.0,0.0,-1363.6,26797.0
18.4,41.7,911.0,-33.9,0.0,1998.0,0.0,2468.0,995.7,0.0
23.5,57.7,1096.0,52.9,30.7,0.0,99.0,2103.0,855.8,0.0
29.0,71.5,1060.0,30.3,17.5,0.0,61.2,0.0,-2533.7,52992.0
28.0,65.3,925.0,-35.5,0.0,2432.0,0.0,2760.0,1129.4,0.0
18.8,43.6,1083.0,52.0,30.0,0.0,97.4,1309.0,532.5,0.0
37.2,96.9,1091.0,36.9,21.3,0.0,73.8,0.0,-678.0,16445.0
29.2,76.2,971.0,-14.6,0.0,1675.0,0.0,0.0,-875.8,17979.0
23.5,55.2,1063.0,36.3,20.9,0.0,73.0,1639.0,675.2,0.0
30.6,74.2,951.0,-26.4,0.0,2138.0,0.0,0.0,-787.6,15826.0
20.5,47.7,1067.0,41.3,23.1,0.0,80.5,0.0,-851.6,19389.0
25.1,62.4,960.0,-16.7,0.0,1627.0,0.0,0.0,-2487.1,49967.0
30.0,75.0,1030.0,12.8,7.0,575.0,35.3,0.0,-200.3,5601.0
17.4,36.7,1017.0,19.9,11.6,0.0,47.2,1267.0,512.5,0.0
17.1,38.9,1024.0,22.7,13.2,0.0,51.1,0.0,-124.9,4044.0
26.0,65.2,916.0,-39.9,0.0,2578.0,0.0,0.0,-1093.5,21239.0
25.9,60.7,880.0,-58.5,0.0,3234.0,0.0,2724.0,1111.1,0.0
28.0,69.4,1043.0,23.1,12.0,82.0,50.8,137.0,80.4,314.0
22.2,53.2,880.0,-54.1,0.0,2934.0,0.0,0.0,-1410.8,26826.0
22.4,53.5,894.0,-47.0,0.0,2738.0,0.0,0.0,-900.3,16915.0
23.4,55.4,854.0,-66.6,0.0,3529.0,0.0,994.0,415.8,0.0
